order_item_id,order_id,product_id,quantity,unit_price
1151,335,196,4,331.83
1152,336,199,5,888.80
1153,336,69,1,895.57
1154,336,148,2,188.23
1155,336,103,5,182.05
1156,337,77,5,935.02
1157,337,153,2,105.33
1158,338,193,1,815.67
1159,338,36,1,382.70
1160,338,34,3,655.06
1161,338,170,2,781.87
1162,338,86,3,614.73
1163,339,102,2,727.66
1164,339,43,2,178.28
1165,339,118,2,26.71
1166,339,1,3,272.55
1167,340,21,2,158.14
1168,340,48,4,872.13
1169,340,61,1,665.04
1170,341,63,1,206.65
1171,341,40,4,858.73
1172,341,176,2,125.10
1173,341,143,3,608.16
1174,341,199,1,888.80
1175,341,96,4,673.54
1176,342,176,4,125.10
1177,342,101,4,624.35
1178,342,179,2,226.37
1179,342,55,1,825.60
1180,342,121,4,227.66
1181,343,82,2,674.75
1182,343,196,4,331.83
1183,344,73,4,38.52
1184,344,173,5,413.05
1185,344,187,4,863.21
1186,345,19,5,729.82
1187,345,89,1,589.26
1188,345,126,2,554.16
1189,345,172,5,817.35
1190,345,190,2,243.44
1191,346,95,3,848.82
1192,346,93,5,627.92
1193,347,157,5,482.36
1194,348,20,4,283.43
1195,348,166,2,270.45
1196,348,59,1,994.72
1197,348,36,2,382.70
1198,349,112,4,521.69
1199,349,24,2,890.67
1200,349,87,4,759.57
1201,350,73,4,38.52
1202,350,80,4,127.51
1203,351,67,4,271.47
1204,352,42,5,729.27
1205,352,102,1,727.66
1206,353,22,1,540.27
1207,353,89,4,589.26
1208,353,176,1,125.10
1209,353,188,2,192.06
1210,354,33,4,171.27
1211,354,148,4,188.23
1212,354,130,1,229.30
1213,355,168,1,209.68
1214,355,172,3,817.35
1215,355,103,4,182.05
1216,355,109,3,755.12
1217,356,163,4,865.18
1218,356,30,3,366.76
1219,356,155,5,876.07
1220,356,116,3,719.69
1221,356,129,1,571.18
1222,356,96,2,673.54
1223,357,137,1,187.34
1224,357,195,2,868.68
1225,357,99,1,786.45
1226,357,173,3,413.05
1227,358,152,4,140.88
1228,358,67,4,271.47
1229,358,51,1,765.92
1230,358,132,4,610.55
1231,358,158,3,15.40
1232,358,187,1,863.21
1233,359,126,4,554.16
1234,360,13,3,233.97
1235,360,154,3,662.79
1236,360,176,4,125.10
1237,361,173,1,413.05
1238,361,76,5,667.06
1239,361,197,3,957.02
1240,362,76,4,667.06
1241,362,92,1,703.00
1242,363,84,5,761.72
1243,363,77,1,935.02
1244,363,163,3,865.18
1245,363,10,1,35.47
1246,364,190,5,243.44
1247,364,102,1,727.66
1248,364,64,2,168.76
1249,364,45,2,361.72
1250,364,22,4,540.27
1251,365,71,5,887.25
1252,365,89,2,589.26
1253,365,118,5,26.71
1254,365,177,5,955.88
1255,366,11,1,403.48
1256,366,20,2,283.43
1257,366,84,5,761.72
1258,366,96,1,673.54
1259,367,132,3,610.55
1260,367,186,4,18.32
1261,367,21,4,158.14
1262,367,87,1,759.57
1263,368,192,1,258.45
1264,368,66,4,516.58
1265,369,50,5,67.42
1266,370,78,5,248.47
1267,370,158,2,15.40
1268,370,132,1,610.55
1269,371,147,4,633.24
1270,371,122,3,888.10
1271,371,56,2,689.90
1272,372,129,5,571.18
1273,372,172,4,817.35
1274,372,12,2,886.63
1275,373,73,4,38.52
1276,373,70,2,406.76
1277,373,2,3,392.07
1278,373,105,3,929.33
1279,373,54,4,696.58
1280,373,5,5,348.38
1281,374,82,3,674.75
1282,374,25,2,378.71
1283,374,57,1,236.12
1284,374,58,5,372.92
1285,374,5,3,348.38
1286,374,182,5,858.51
1287,375,151,3,688.73
1288,375,108,5,228.98
1289,375,163,4,865.18
1290,375,153,4,105.33
1291,376,4,2,82.96
1292,376,88,4,661.86
1293,376,82,4,674.75
1294,376,89,2,589.26
1295,376,114,5,74.81
1296,377,44,5,743.50
1297,377,173,1,413.05
1298,377,100,4,957.12
1299,377,66,5,516.58
1300,377,104,3,169.31
1301,377,9,1,13.77
1302,378,192,3,258.45
1303,378,136,3,507.14
1304,379,193,4,815.67
1305,379,81,1,561.55
1306,379,116,2,719.69
1307,380,150,4,151.28
1308,380,43,4,178.28
1309,380,160,1,655.05
1310,380,91,3,403.88
1311,380,145,5,813.05
1312,381,126,1,554.16
1313,381,61,1,665.04
1314,381,97,4,71.40
1315,381,138,2,226.62
1316,381,34,2,655.06
1317,381,156,1,806.56
1318,382,75,4,527.86
1319,382,46,5,301.10
1320,382,41,4,502.39
1321,382,197,3,957.02
1322,382,200,2,192.04
1323,383,154,3,662.79
1324,383,72,1,594.83
1325,383,82,3,674.75
1326,383,198,5,170.37
1327,384,137,4,187.34
1328,384,101,3,624.35
1329,384,58,4,372.92
1330,384,104,2,169.31
1331,384,127,2,337.53
1332,385,74,4,55.50
1333,385,1,2,272.55
1334,385,137,1,187.34
1335,385,86,4,614.73
1336,386,168,1,209.68
1337,386,108,5,228.98
1338,386,106,2,576.94
1339,386,49,2,863.76
1340,386,163,5,865.18
1341,387,129,4,571.18
1342,387,21,1,158.14
1343,387,154,3,662.79
1344,387,147,5,633.24
1345,387,188,2,192.06
1346,388,146,4,169.62
1347,388,161,1,403.47
1348,389,6,4,985.41
1349,389,191,5,19.63
1350,389,154,5,662.79
1351,390,42,3,729.27
1352,390,118,2,26.71
1353,391,121,2,227.66
1354,391,183,3,985.50
1355,392,76,1,667.06
1356,392,17,2,759.61
1357,393,119,4,849.76
1358,393,118,2,26.71
1359,393,63,2,206.65
1360,393,176,4,125.10
1361,393,155,5,876.07
1362,394,29,1,200.83
1363,394,155,1,876.07
1364,394,85,1,115.25
1365,394,41,4,502.39
1366,394,63,5,206.65
1367,394,119,4,849.76
1368,395,19,5,729.82
1369,395,107,1,77.48
1370,395,67,5,271.47
1371,395,184,5,752.66
1372,396,7,4,63.01
1373,396,113,1,899.29
1374,396,124,3,744.01
1375,396,186,4,18.32
1376,396,16,5,88.16
1377,396,75,4,527.86
1378,397,32,5,171.87
1379,397,27,1,447.29
1380,397,38,2,117.01
1381,397,68,3,741.14
1382,398,169,4,177.78
1383,398,87,2,759.57
1384,398,37,3,111.28
1385,398,63,1,206.65
1386,399,165,4,964.91
1387,399,178,4,676.95
1388,399,19,2,729.82
1389,400,88,4,661.86
1390,400,76,3,667.06
1391,400,177,4,955.88
1392,401,67,2,271.47
1393,401,146,2,169.62
1394,401,71,5,887.25
1395,401,153,3,105.33
1396,401,10,1,35.47
1397,401,195,2,868.68
1398,402,145,3,813.05
1399,402,93,3,627.92
1400,402,183,2,985.50
1401,403,163,3,865.18
1402,403,79,2,242.64
1403,403,122,2,888.10
1404,403,183,2,985.50
1405,403,113,5,899.29
1406,404,99,2,786.45
1407,404,66,1,516.58
1408,404,164,2,513.25
1409,405,78,3,248.47
1410,405,38,5,117.01
1411,405,150,5,151.28
1412,405,4,4,82.96
1413,405,67,4,271.47
1414,406,44,5,743.50
1415,406,89,3,589.26
1416,406,165,5,964.91
1417,406,40,3,858.73
1418,406,151,4,688.73
1419,407,166,2,270.45
1420,407,44,4,743.50
1421,407,135,4,231.06
1422,407,124,1,744.01
1423,408,17,3,759.61
1424,408,88,5,661.86
1425,408,58,1,372.92
1426,408,80,2,127.51
1427,408,53,3,328.98
1428,408,39,4,713.97
1429,409,146,5,169.62
1430,409,164,2,513.25
1431,409,4,2,82.96
1432,409,192,3,258.45
1433,410,9,1,13.77
1434,410,103,3,182.05
1435,410,161,5,403.47
1436,410,26,5,870.20
1437,410,85,5,115.25
1438,410,130,1,229.30
1439,411,115,5,830.45
1440,412,64,2,168.76
1441,412,63,2,206.65
1442,412,66,4,516.58
1443,412,190,2,243.44
1444,412,47,1,202.59
1445,413,69,2,895.57
1446,413,142,1,972.94
1447,413,72,2,594.83
1448,413,24,5,890.67
1449,413,191,3,19.63
1450,414,54,2,696.58
1451,415,150,5,151.28
1452,415,195,4,868.68
1453,416,26,1,870.20
1454,416,138,2,226.62
1455,416,14,4,350.34
1456,416,82,1,674.75
1457,417,22,5,540.27
1458,417,122,5,888.10
1459,417,51,2,765.92
1460,417,26,5,870.20
1461,418,77,4,935.02
1462,418,146,1,169.62
1463,418,3,4,381.58
1464,418,149,2,94.88
1465,419,163,3,865.18
1466,419,158,4,15.40
1467,419,194,5,366.69
1468,419,117,3,823.39
1469,419,1,4,272.55
1470,420,46,3,301.10
1471,420,85,3,115.25
1472,420,130,5,229.30
1473,420,124,2,744.01
1474,420,132,3,610.55
1475,420,73,3,38.52
1476,421,144,2,647.03
1477,421,129,4,571.18
1478,421,80,1,127.51
1479,421,161,3,403.47
1480,421,113,5,899.29
1481,421,29,4,200.83
1482,422,42,4,729.27
1483,422,46,3,301.10
1484,422,17,1,759.61
1485,422,195,4,868.68
1486,423,164,2,513.25
1487,423,176,2,125.10
1488,423,138,1,226.62
1489,424,55,5,825.60
1490,424,79,3,242.64
1491,425,197,1,957.02
1492,425,136,3,507.14
1493,425,121,5,227.66
1494,426,147,2,633.24
1495,426,173,3,413.05
1496,427,50,4,67.42
1497,427,197,2,957.02
1498,428,157,2,482.36
1499,428,170,3,781.87
1500,429,122,3,888.10
1501,429,168,2,209.68
1502,429,153,3,105.33
1503,429,107,4,77.48
1504,429,200,3,192.04
1505,430,38,3,117.01
1506,430,79,3,242.64
1507,430,86,4,614.73
1508,431,109,4,755.12
1509,431,145,1,813.05
1510,431,101,4,624.35
1511,432,105,3,929.33
1512,433,36,2,382.70
1513,433,117,2,823.39
1514,433,197,3,957.02
1515,433,71,3,887.25
1516,433,5,3,348.38
1517,433,181,1,781.14
1518,434,110,5,247.93
1519,434,98,5,619.94
1520,434,84,2,761.72
1521,435,159,4,657.99
1522,435,129,3,571.18
1523,436,20,2,283.43
1524,437,84,4,761.72
1525,437,186,5,18.32
1526,438,12,4,886.63
1527,438,200,2,192.04
1528,438,169,3,177.78
1529,438,100,5,957.12
1530,439,97,3,71.40
1531,439,16,3,88.16
1532,439,26,5,870.20
1533,439,15,3,527.35
1534,439,164,4,513.25
1535,440,29,1,200.83
1536,440,121,3,227.66
1537,440,35,4,802.85
1538,441,39,3,713.97
1539,441,151,5,688.73
1540,442,144,4,647.03
1541,442,23,2,180.47
1542,443,147,3,633.24
1543,443,140,5,980.77
1544,443,196,5,331.83
1545,444,177,1,955.88
1546,444,6,3,985.41
1547,444,36,3,382.70
1548,445,192,4,258.45
1549,445,55,2,825.60
1550,445,48,4,872.13
1551,445,83,3,769.73
1552,446,51,3,765.92
1553,446,174,3,518.14
1554,446,181,5,781.14
1555,447,6,4,985.41
1556,447,36,4,382.70
1557,447,31,1,40.25
1558,447,165,5,964.91
1559,447,106,1,576.94
1560,447,110,5,247.93
1561,448,5,1,348.38
1562,448,145,5,813.05
1563,448,112,3,521.69
1564,449,126,1,554.16
1565,449,73,1,38.52
1566,449,148,5,188.23
1567,449,86,1,614.73
1568,449,163,5,865.18
1569,450,137,2,187.34
1570,451,23,2,180.47
1571,451,147,1,633.24
1572,451,120,4,767.61
1573,451,157,3,482.36
1574,451,167,4,659.60
1575,452,190,1,243.44
1576,452,39,2,713.97
1577,452,167,5,659.60
1578,452,85,3,115.25
1579,453,136,4,507.14
1580,453,200,1,192.04
1581,453,178,4,676.95
1582,453,190,5,243.44
1583,454,2,1,392.07
1584,454,160,1,655.05
1585,454,100,2,957.12
1586,455,110,2,247.93
1587,455,39,5,713.97
1588,455,67,3,271.47
1589,456,118,5,26.71
1590,456,168,3,209.68
1591,456,171,5,706.58
1592,456,52,2,965.66
1593,456,198,2,170.37
1594,457,53,2,328.98
1595,457,79,1,242.64
1596,458,137,5,187.34
1597,459,200,2,192.04
1598,460,90,2,660.94
1599,460,18,2,87.57
1600,460,84,3,761.72
1601,460,81,2,561.55
1602,460,59,4,994.72
1603,461,60,3,386.44
1604,461,56,1,689.90
1605,461,198,2,170.37
1606,462,32,2,171.87
1607,462,97,4,71.40
1608,462,7,1,63.01
1609,462,114,4,74.81
1610,463,103,4,182.05
1611,463,51,5,765.92
1612,463,53,1,328.98
1613,463,198,1,170.37
1614,464,130,5,229.30
1615,464,149,1,94.88
1616,465,194,1,366.69
1617,465,54,4,696.58
1618,466,155,2,876.07
1619,466,92,1,703.00
1620,466,192,5,258.45
1621,466,82,3,674.75
1622,466,107,4,77.48
1623,466,49,3,863.76
1624,467,29,4,200.83
1625,467,117,4,823.39
1626,467,5,1,348.38
1627,467,2,3,392.07
1628,467,98,3,619.94
1629,468,17,3,759.61
1630,468,112,2,521.69
1631,468,167,1,659.60
1632,469,165,3,964.91
1633,469,100,1,957.12
1634,469,121,2,227.66
1635,469,5,2,348.38
1636,469,71,2,887.25
1637,469,187,5,863.21
1638,470,33,5,171.27
1639,471,36,4,382.70
1640,471,178,1,676.95
1641,472,153,2,105.33
1642,473,170,4,781.87
1643,473,76,2,667.06
1644,473,96,2,673.54
1645,473,159,5,657.99
1646,473,107,2,77.48
1647,473,41,2,502.39
1648,474,29,4,200.83
1649,474,42,2,729.27
1650,474,8,3,245.16
1651,475,161,3,403.47
1652,475,96,1,673.54
1653,475,68,1,741.14
1654,475,160,3,655.05
1655,476,121,1,227.66
1656,477,37,5,111.28
1657,477,105,5,929.33
1658,477,12,2,886.63
1659,477,139,2,214.70
1660,477,97,1,71.40
1661,477,196,1,331.83
1662,478,58,1,372.92
1663,478,24,1,890.67
1664,478,108,4,228.98
1665,479,107,5,77.48
1666,479,138,1,226.62
1667,479,113,3,899.29
1668,479,35,4,802.85
1669,480,66,5,516.58
1670,480,33,3,171.27
1671,480,83,5,769.73
1672,480,169,1,177.78
1673,481,127,2,337.53
1674,481,192,2,258.45
1675,481,147,5,633.24
1676,481,51,2,765.92
1677,482,58,1,372.92
1678,482,169,1,177.78
1679,483,104,3,169.31
1680,483,73,2,38.52
1681,483,158,3,15.40
1682,483,27,3,447.29
1683,483,64,4,168.76
1684,483,58,5,372.92
1685,484,133,3,84.64
1686,484,148,4,188.23
1687,484,69,3,895.57
1688,484,195,2,868.68
1689,484,34,5,655.06
1690,485,9,2,13.77
1691,485,192,1,258.45
1692,485,99,2,786.45
1693,485,162,1,559.35
1694,485,13,2,233.97
1695,485,51,2,765.92
1696,486,83,4,769.73
1697,486,3,3,381.58
1698,486,147,2,633.24
1699,486,124,5,744.01
1700,487,116,3,719.69
1701,487,55,5,825.60
1702,487,117,4,823.39
1703,487,160,1,655.05
1704,488,72,3,594.83
1705,488,168,3,209.68
1706,488,197,4,957.02
1707,488,132,5,610.55
1708,488,87,4,759.57
1709,488,48,1,872.13
1710,489,88,4,661.86
1711,489,196,1,331.83
1712,489,133,5,84.64
1713,489,68,2,741.14
1714,489,17,1,759.61
1715,489,94,2,124.24
1716,490,29,3,200.83
1717,490,31,2,40.25
1718,490,141,3,548.90
1719,490,183,3,985.50
1720,491,112,2,521.69
1721,491,142,4,972.94
1722,491,22,5,540.27
1723,491,130,2,229.30
1724,492,175,1,488.78
1725,492,57,2,236.12
1726,493,191,5,19.63
1727,493,91,5,403.88
1728,493,135,5,231.06
1729,493,154,1,662.79
1730,493,200,5,192.04
1731,493,39,3,713.97
1732,494,59,2,994.72
1733,494,178,1,676.95
1734,494,136,2,507.14
1735,494,43,5,178.28
1736,494,96,2,673.54
1737,495,39,1,713.97
1738,495,139,4,214.70
1739,495,157,3,482.36
1740,495,109,4,755.12
1741,495,52,5,965.66
1742,495,72,4,594.83
1743,496,120,3,767.61
1744,496,83,1,769.73
1745,496,35,1,802.85
1746,496,185,3,861.79
1747,497,143,5,608.16
1748,497,172,1,817.35
1749,497,80,1,127.51
1750,497,54,4,696.58
1751,497,188,2,192.06
1752,497,157,2,482.36
1753,498,42,2,729.27
1754,498,196,4,331.83
1755,498,63,4,206.65
1756,498,101,5,624.35
1757,499,64,1,168.76
1758,499,90,2,660.94
1759,500,36,5,382.70
1760,500,103,2,182.05
1761,500,32,2,171.87
1762,501,37,3,111.28
1763,501,173,1,413.05
1764,501,71,1,887.25
1765,501,195,5,868.68
1766,502,135,5,231.06
1767,502,27,4,447.29
1768,502,198,2,170.37
1769,503,113,4,899.29
1770,503,77,2,935.02
1771,503,32,1,171.87
1772,503,139,3,214.70
1773,503,191,3,19.63
1774,503,157,1,482.36
1775,504,66,4,516.58
1776,504,29,5,200.83
1777,504,161,2,403.47
1778,504,120,4,767.61
1779,505,58,1,372.92
1780,505,134,5,46.28
1781,505,27,5,447.29
1782,506,62,4,899.63
1783,506,171,4,706.58
1784,506,127,1,337.53
1785,507,27,3,447.29
1786,507,198,5,170.37
1787,507,72,3,594.83
1788,507,186,4,18.32
1789,507,188,3,192.06
1790,507,71,3,887.25
1791,508,4,1,82.96
1792,509,125,4,228.57
1793,509,63,3,206.65
1794,509,150,1,151.28
1795,509,127,4,337.53
1796,509,57,5,236.12
1797,509,152,5,140.88
1798,510,97,1,71.40
1799,510,156,5,806.56
1800,510,133,1,84.64
1801,510,171,5,706.58
1802,510,98,1,619.94
1803,511,25,5,378.71
1804,511,31,5,40.25
1805,511,196,4,331.83
1806,511,62,4,899.63
1807,511,93,1,627.92
1808,512,166,5,270.45
1809,512,113,5,899.29
1810,512,118,1,26.71
1811,513,161,1,403.47
1812,513,191,2,19.63
1813,513,200,5,192.04
1814,513,111,2,798.23
1815,514,162,3,559.35
1816,515,75,4,527.86
1817,516,187,4,863.21
1818,517,92,3,703.00
1819,517,175,2,488.78
1820,517,89,3,589.26
1821,518,13,3,233.97
1822,518,84,2,761.72
1823,518,118,2,26.71
1824,518,179,5,226.37
1825,519,166,3,270.45
1826,519,83,2,769.73
1827,519,190,4,243.44
1828,519,103,1,182.05
1829,519,193,3,815.67
1830,520,158,2,15.40
1831,520,138,3,226.62
1832,520,190,3,243.44
1833,521,185,1,861.79
1834,522,104,4,169.31
1835,522,81,2,561.55
1836,522,160,3,655.05
1837,522,128,4,201.55
1838,522,164,3,513.25
1839,522,48,3,872.13
1840,523,93,3,627.92
1841,523,194,1,366.69
1842,523,41,1,502.39
1843,523,44,2,743.50
1844,524,80,3,127.51
1845,524,130,5,229.30
1846,524,180,5,738.06
1847,524,165,2,964.91
1848,524,144,4,647.03
1849,525,179,5,226.37
1850,525,20,4,283.43
1851,525,51,3,765.92
1852,525,24,2,890.67
1853,525,183,3,985.50
1854,526,91,3,403.88
1855,526,102,5,727.66
1856,526,35,5,802.85
1857,526,99,1,786.45
1858,526,27,3,447.29
1859,527,114,2,74.81
1860,527,11,5,403.48
1861,528,171,1,706.58
1862,528,71,4,887.25
1863,529,178,2,676.95
1864,529,57,2,236.12
1865,530,166,3,270.45
1866,530,56,2,689.90
1867,530,38,1,117.01
1868,530,4,5,82.96
1869,531,113,5,899.29
1870,531,107,2,77.48
1871,531,143,4,608.16
1872,531,142,2,972.94
1873,532,149,3,94.88
1874,532,103,3,182.05
1875,532,161,3,403.47
1876,532,148,4,188.23
1877,532,100,3,957.12
1878,533,61,3,665.04
1879,533,82,1,674.75
1880,533,139,2,214.70
1881,534,180,5,738.06
1882,534,64,2,168.76
1883,534,138,1,226.62
1884,535,182,5,858.51
1885,535,122,2,888.10
1886,535,138,3,226.62
1887,535,81,5,561.55
1888,535,27,2,447.29
1889,536,69,5,895.57
1890,536,148,4,188.23
1891,536,14,4,350.34
1892,536,118,5,26.71
1893,537,17,4,759.61
1894,537,44,5,743.50
1895,537,6,1,985.41
1896,537,144,3,647.03
1897,538,181,3,781.14
1898,538,38,1,117.01
1899,538,17,3,759.61
1900,538,175,5,488.78
1901,539,187,5,863.21
1902,539,8,4,245.16
1903,539,183,4,985.50
1904,540,196,3,331.83
1905,540,35,5,802.85
1906,540,102,3,727.66
1907,540,56,3,689.90
1908,540,170,2,781.87
1909,540,116,5,719.69
1910,541,105,5,929.33
1911,541,37,3,111.28
1912,541,197,1,957.02
1913,541,139,5,214.70
1914,541,175,1,488.78
1915,542,194,5,366.69
1916,542,92,1,703.00
1917,542,151,5,688.73
1918,542,31,4,40.25
1919,542,199,2,888.80
1920,542,19,2,729.82
1921,543,154,2,662.79
1922,543,199,2,888.80
1923,544,167,4,659.60
1924,545,31,4,40.25
1925,545,85,4,115.25
1926,545,23,4,180.47
1927,545,25,4,378.71
1928,545,104,2,169.31
1929,545,147,3,633.24
1930,546,25,3,378.71
1931,546,80,2,127.51
1932,547,111,4,798.23
1933,547,65,2,674.91
1934,547,128,2,201.55
1935,547,24,3,890.67
1936,547,48,1,872.13
1937,547,67,3,271.47
1938,548,193,1,815.67
1939,548,25,5,378.71
1940,548,135,1,231.06
1941,548,66,5,516.58
1942,549,175,3,488.78
1943,550,44,1,743.50
1944,551,4,1,82.96
1945,551,2,5,392.07
1946,551,84,5,761.72
1947,551,99,3,786.45
1948,551,79,1,242.64
1949,552,49,5,863.76
1950,552,163,4,865.18
1951,553,138,3,226.62
1952,553,56,1,689.90
1953,554,40,2,858.73
1954,554,154,5,662.79
1955,554,96,2,673.54
1956,554,147,4,633.24
1957,554,46,1,301.10
1958,554,113,5,899.29
1959,555,138,1,226.62
1960,556,75,2,527.86
1961,556,28,5,793.57
1962,556,90,5,660.94
1963,557,26,2,870.20
1964,557,128,5,201.55
1965,558,157,4,482.36
1966,558,87,5,759.57
1967,559,115,1,830.45
1968,559,30,3,366.76
1969,559,172,2,817.35
1970,559,142,3,972.94
1971,560,62,2,899.63
1972,560,126,4,554.16
1973,561,92,1,703.00
1974,562,169,1,177.78
1975,562,182,5,858.51
1976,562,194,1,366.69
1977,562,152,3,140.88
1978,563,145,4,813.05
1979,563,148,5,188.23
1980,563,180,2,738.06
1981,563,137,3,187.34
1982,563,134,3,46.28
1983,564,115,2,830.45
1984,564,196,3,331.83
1985,565,110,1,247.93
1986,565,104,4,169.31
1987,565,112,1,521.69
1988,565,97,3,71.40
1989,565,22,5,540.27
1990,565,126,4,554.16
1991,566,100,1,957.12
1992,566,79,5,242.64
1993,566,128,1,201.55
1994,566,198,2,170.37
1995,566,74,1,55.50
1996,567,151,5,688.73
1997,567,192,2,258.45
1998,567,147,3,633.24
1999,568,13,3,233.97
2000,568,137,5,187.34
2001,568,8,1,245.16
2002,568,78,4,248.47
2003,568,99,5,786.45
2004,568,49,5,863.76
2005,569,131,1,485.14
2006,569,95,2,848.82
2007,570,118,2,26.71
2008,571,183,1,985.50
2009,571,82,2,674.75
2010,572,53,1,328.98
2011,572,147,1,633.24
2012,572,164,4,513.25
2013,572,157,2,482.36
2014,573,30,2,366.76
2015,573,75,4,527.86
2016,573,2,2,392.07
2017,573,62,3,899.63
2018,573,169,4,177.78
2019,573,85,1,115.25
2020,574,37,2,111.28
2021,574,154,5,662.79
2022,575,67,3,271.47
2023,575,109,2,755.12
2024,575,175,3,488.78
2025,575,147,4,633.24
2026,575,182,1,858.51
2027,575,161,4,403.47
2028,576,97,4,71.40
2029,576,72,3,594.83
2030,576,49,5,863.76
2031,576,200,1,192.04
2032,577,178,2,676.95
2033,577,102,2,727.66
2034,577,11,1,403.48
2035,577,179,1,226.37
2036,577,197,1,957.02
2037,577,115,2,830.45
2038,578,18,2,87.57
2039,578,47,3,202.59
2040,578,138,4,226.62
2041,578,84,3,761.72
2042,579,74,1,55.50
2043,579,73,4,38.52
2044,579,146,2,169.62
2045,579,67,1,271.47
2046,579,28,5,793.57
2047,580,52,4,965.66
2048,580,33,4,171.27
2049,580,133,1,84.64
2050,580,10,1,35.47
2051,581,10,2,35.47
2052,581,100,1,957.12
2053,582,18,2,87.57
2054,582,62,4,899.63
2055,582,112,5,521.69
2056,582,158,1,15.40
2057,582,95,5,848.82
2058,582,113,2,899.29
2059,583,186,1,18.32
2060,583,82,5,674.75
2061,584,40,3,858.73
2062,585,45,2,361.72
2063,585,90,1,660.94
2064,585,119,4,849.76
2065,586,40,2,858.73
2066,586,75,2,527.86
2067,586,130,2,229.30
2068,586,17,3,759.61
2069,587,185,5,861.79
2070,587,113,3,899.29
2071,587,7,5,63.01
2072,587,18,2,87.57
2073,587,63,2,206.65
2074,587,155,5,876.07
2075,588,15,1,527.35
2076,588,29,4,200.83
2077,588,176,5,125.10
2078,589,5,3,348.38
2079,589,159,3,657.99
2080,589,185,1,861.79
2081,589,44,2,743.50
2082,589,186,1,18.32
2083,590,60,4,386.44
2084,590,2,5,392.07
2085,590,98,1,619.94
2086,590,1,2,272.55
2087,590,145,1,813.05
2088,590,15,5,527.35
2089,591,19,4,729.82
2090,591,6,3,985.41
2091,591,167,5,659.60
2092,591,122,4,888.10
2093,591,147,4,633.24
2094,592,61,4,665.04
2095,592,175,4,488.78
2096,592,126,2,554.16
2097,592,157,4,482.36
2098,592,65,5,674.91
2099,592,89,3,589.26
2100,593,37,2,111.28
2101,593,74,4,55.50
2102,594,42,1,729.27
2103,594,95,4,848.82
2104,594,190,3,243.44
2105,595,11,4,403.48
2106,595,118,5,26.71
2107,596,103,3,182.05
2108,596,33,2,171.27
2109,597,108,4,228.98
2110,597,107,4,77.48
2111,597,118,4,26.71
2112,597,188,4,192.06
2113,598,87,4,759.57
2114,598,84,2,761.72
2115,598,171,5,706.58
2116,599,63,2,206.65
2117,599,56,5,689.90
2118,600,187,5,863.21
2119,600,169,3,177.78
2120,601,141,3,548.90
2121,601,196,2,331.83
2122,601,105,4,929.33
2123,601,96,2,673.54
2124,602,28,3,793.57
2125,602,139,5,214.70
2126,602,167,4,659.60
2127,602,116,1,719.69
2128,603,56,5,689.90
2129,603,87,2,759.57
2130,604,99,2,786.45
2131,604,133,4,84.64
2132,604,111,5,798.23
2133,604,47,2,202.59
2134,604,114,3,74.81
2135,604,7,5,63.01
2136,605,165,5,964.91
2137,605,103,2,182.05
2138,606,106,4,576.94
2139,606,82,2,674.75
2140,607,34,1,655.06
2141,607,196,1,331.83
2142,607,125,1,228.57
2143,607,81,1,561.55
2144,607,157,1,482.36
2145,607,136,1,507.14
2146,608,85,1,115.25
2147,609,92,2,703.00
2148,609,52,2,965.66
2149,609,191,3,19.63
2150,610,93,5,627.92
2151,611,150,3,151.28
2152,611,115,2,830.45
2153,611,122,3,888.10
2154,612,26,2,870.20
2155,612,144,2,647.03
2156,612,41,4,502.39
2157,613,137,5,187.34
2158,614,41,4,502.39
2159,614,144,3,647.03
2160,614,142,2,972.94
2161,614,161,1,403.47
2162,615,38,4,117.01
2163,615,114,4,74.81
2164,615,25,4,378.71
2165,615,194,4,366.69
2166,615,11,2,403.48
2167,615,35,1,802.85
2168,616,177,2,955.88
2169,616,93,4,627.92
2170,616,113,1,899.29
2171,616,150,4,151.28
2172,616,147,5,633.24
2173,617,87,1,759.57
2174,617,22,2,540.27
2175,617,95,2,848.82
2176,618,77,2,935.02
2177,618,174,3,518.14
2178,618,101,3,624.35
2179,618,39,1,713.97
2180,618,29,3,200.83
2181,619,127,2,337.53
2182,619,5,3,348.38
2183,619,160,3,655.05
2184,619,152,2,140.88
2185,619,107,5,77.48
2186,620,134,3,46.28
2187,620,7,2,63.01
2188,620,126,1,554.16
2189,621,62,3,899.63
2190,621,180,1,738.06
2191,621,79,3,242.64
2192,621,68,4,741.14
2193,621,115,1,830.45
2194,621,111,3,798.23
2195,622,9,5,13.77
2196,622,34,1,655.06
2197,622,160,3,655.05
2198,622,3,4,381.58
2199,622,189,2,188.08
2200,623,98,3,619.94
2201,623,100,4,957.12
2202,623,10,3,35.47
2203,623,178,3,676.95
2204,624,109,3,755.12
2205,624,105,3,929.33
2206,624,182,5,858.51
2207,624,88,2,661.86
2208,624,34,4,655.06
2209,625,69,1,895.57
2210,625,22,3,540.27
2211,625,116,5,719.69
2212,626,6,2,985.41
2213,627,63,1,206.65
2214,628,96,2,673.54
2215,628,17,5,759.61
2216,629,200,1,192.04
2217,629,23,1,180.47
2218,630,4,5,82.96
2219,630,189,4,188.08
2220,630,88,3,661.86
2221,630,159,1,657.99
2222,630,19,5,729.82
2223,630,40,1,858.73
2224,631,181,2,781.14
2225,632,191,2,19.63
